id,Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
21446,27.0,72.2,53.9,Silty,Fruits,17.0,17.0,17.0,17-17-17
43969,21.0,65.6,44.2,Loamy,Potato,10.0,26.0,26.0,10-26-26
47934,27.5,75.5,42.7,Silty,Tomato,10.0,26.0,26.0,10-26-26
35783,21.2,61.7,54.8,Sandy,Cotton,14.0,14.0,35.0,14-35-14
47378,19.4,70.0,59.9,Loamy,Potato,10.0,26.0,26.0,10-26-26
41614,22.8,58.7,53.8,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
273,16.9,51.3,56.5,Silty,Onion,28.4,41.2,14.2,Urea
12139,20.6,57.6,45.6,Loamy,Sugarcane,19.8,0.0,47.5,DAP
814,33.2,71.0,58.6,Loamy,Rice,43.5,2.2,3.7,Urea
22138,27.8,65.0,45.1,Silty,Vegetables,17.0,17.0,17.0,17-17-17
6196,30.3,73.8,43.6,Clayey,Maize,44.9,4.5,2.9,Urea
7629,27.5,61.4,34.0,Loamy,Groundnut,18.7,1.3,47.2,DAP
45575,26.7,77.4,40.6,Loamy,Tomato,10.0,26.0,26.0,10-26-26
4085,25.6,64.6,51.6,Clayey,Rice,44.8,2.4,4.6,Urea
24885,25.3,67.9,48.0,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
30075,32.9,53.8,32.0,Sandy,Rice,20.0,2.8,20.0,20-20
37297,29.7,64.9,38.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
18161,23.0,72.1,45.3,Loamy,Potato,28.0,4.1,28.0,28-28
20331,26.8,57.6,45.0,Loamy,Tomato,28.0,4.8,28.0,28-28
38248,20.1,70.5,39.4,Sandy,Cotton,14.0,14.0,35.0,14-35-14
43213,24.0,66.8,54.6,Silty,Potato,10.0,26.0,26.0,10-26-26
16852,31.5,72.2,44.3,Loamy,Tomato,28.0,3.8,28.0,28-28
29545,30.1,59.8,36.6,Sandy,Wheat,20.0,4.4,20.0,20-20
39536,25.2,56.3,40.4,Loamy,Cotton,14.0,14.0,35.0,14-35-14
21053,25.4,71.2,44.3,Silty,Onion,28.0,0.7,28.0,28-28
5551,32.5,72.5,47.3,Loamy,Rice,47.7,4.5,3.6,Urea
16069,24.5,68.2,52.2,Loamy,Tomato,28.0,2.2,28.0,28-28
3342,28.2,68.1,58.4,Loamy,Rice,40.1,0.3,1.5,Urea
31581,32.0,69.8,45.9,Sandy,Rice,20.0,0.0,20.0,20-20
29452,28.8,58.1,44.7,Clayey,Wheat,20.0,1.4,20.0,20-20
8904,28.7,65.6,38.5,Loamy,Groundnut,18.2,1.1,46.7,DAP
29170,26.0,56.0,37.0,Clayey,Rice,20.0,3.0,20.0,20-20
40395,28.3,56.0,46.9,Sandy,Cotton,14.0,14.0,35.0,14-35-14
19894,24.0,67.4,53.3,Silty,Tomato,28.0,0.4,28.0,28-28
44457,23.9,75.4,48.8,Loamy,Potato,10.0,26.0,26.0,10-26-26
44377,25.4,72.4,49.9,Loamy,Chilli,10.0,26.0,26.0,10-26-26
15638,24.4,79.7,52.3,Loamy,Chilli,6.1,19.9,41.0,28-28
10671,30.0,53.6,43.2,Sandy,Groundnut,19.8,1.7,47.2,DAP
42858,27.0,79.4,53.2,Loamy,Tomato,10.0,26.0,26.0,10-26-26
19530,28.3,68.8,40.1,Loamy,Potato,28.0,4.5,28.0,28-28
23154,26.1,78.4,49.7,Loamy,Fruits,17.0,17.0,17.0,17-17-17
28159,22.5,60.1,45.2,Loamy,Fruits,17.0,17.0,17.0,17-17-17
3691,25.9,75.9,49.5,Loamy,Maize,48.5,2.3,4.6,Urea
36243,27.3,61.8,50.3,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
39197,28.8,58.3,51.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
27838,22.6,79.7,58.8,Loamy,Fruits,17.0,17.0,17.0,17-17-17
10033,22.5,63.2,32.1,Loamy,Sugarcane,20.0,0.6,47.2,DAP
49176,24.3,63.4,54.6,Loamy,Tomato,10.0,26.0,26.0,10-26-26
19206,24.7,59.0,45.4,Loamy,Tomato,28.0,1.2,28.0,28-28
1687,27.8,77.2,49.8,Clayey,Wheat,49.4,1.9,0.7,Urea
39249,24.5,62.1,41.7,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
9221,28.5,64.5,38.7,Sandy,Sugarcane,18.3,0.2,46.6,DAP
23106,22.9,66.0,46.6,Silty,Flowers,17.0,17.0,17.0,17-17-17
29860,33.2,64.3,32.8,Sandy,Wheat,20.0,3.4,20.0,20-20
540,27.5,67.2,59.8,Clayey,Maize,41.3,2.6,0.6,Urea
19967,31.3,66.4,38.2,Loamy,Tomato,28.0,2.0,28.0,28-28
48167,20.9,62.8,46.8,Loamy,Chilli,10.0,26.0,26.0,10-26-26
2686,34.3,75.0,48.8,Clayey,Maize,47.0,3.7,2.2,Urea
49946,27.7,78.0,53.9,Loamy,Tomato,10.0,26.0,26.0,10-26-26
15930,29.8,70.0,44.5,Loamy,Potato,28.0,2.1,28.0,28-28
538,34.6,61.0,42.0,Loamy,Wheat,45.7,2.8,4.4,Urea
12312,21.4,62.6,42.0,Sandy,Cotton,18.8,1.0,47.6,DAP
43043,24.0,68.6,40.0,Silty,Tomato,10.0,26.0,26.0,10-26-26
34031,33.5,63.2,38.0,Sandy,Wheat,20.0,4.0,20.0,20-20
1007,34.3,62.2,48.1,Loamy,Wheat,45.7,0.0,3.4,Urea
25982,23.6,74.5,57.6,Loamy,Fruits,17.0,17.0,17.0,17-17-17
30597,27.2,61.2,42.0,Clayey,Wheat,20.0,3.7,20.0,20-20
4535,33.8,71.9,48.9,Loamy,Wheat,44.4,3.0,1.1,Urea
30554,28.0,55.9,36.8,Sandy,Wheat,20.0,1.1,20.0,20-20
15242,23.9,56.0,44.9,Loamy,Tomato,28.0,3.4,28.0,28-28
43987,20.5,74.0,51.8,Loamy,Chilli,10.0,26.0,26.0,10-26-26
30046,29.6,58.7,34.9,Sandy,Wheat,20.0,2.1,20.0,20-20
41947,23.1,55.1,48.2,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
41017,29.6,59.0,46.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
15913,27.1,57.3,46.1,Silty,Tomato,28.0,1.9,28.0,28-28
48273,22.6,61.1,54.4,Silty,Potato,10.0,26.0,26.0,10-26-26
40429,24.3,66.9,42.1,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
11792,33.6,59.6,46.4,Sandy,Onion,35.9,3.1,24.8,DAP
5528,34.7,78.0,40.6,Loamy,Wheat,44.4,3.0,1.6,Urea
44235,27.1,60.5,46.4,Loamy,Chilli,10.0,26.0,26.0,10-26-26
30612,30.4,63.0,59.3,Sandy,Vegetables,38.2,6.3,13.6,20-20
5465,31.9,72.9,51.1,Clayey,Wheat,49.1,3.3,1.1,Urea
45737,21.1,74.2,54.9,Loamy,Chilli,10.0,26.0,26.0,10-26-26
32929,38.8,48.2,34.4,Loamy,Maize,14.6,15.8,47.5,20-20
7997,24.6,57.6,37.3,Loamy,Cotton,18.6,1.5,47.2,DAP
40105,29.0,72.9,37.4,Loamy,Cotton,14.0,14.0,35.0,14-35-14
29336,29.0,69.8,36.8,Clayey,Wheat,20.0,0.7,20.0,20-20
5333,31.1,73.2,49.0,Loamy,Wheat,44.5,0.5,3.8,Urea
45249,26.9,60.5,56.9,Loamy,Potato,10.0,26.0,26.0,10-26-26
12746,25.3,51.8,49.1,Sandy,Groundnut,19.2,0.6,47.6,DAP
35217,27.9,59.3,43.2,Clayey,Wheat,20.0,2.2,20.0,20-20
8810,25.5,64.1,43.6,Sandy,Groundnut,18.9,1.4,46.1,DAP
23522,22.4,72.6,50.6,Silty,Flowers,17.0,17.0,17.0,17-17-17
19680,29.1,67.2,37.5,Loamy,Onion,28.0,4.7,28.0,28-28
49988,26.1,72.3,44.3,Silty,Potato,10.0,26.0,26.0,10-26-26
15823,24.6,64.8,51.8,Loamy,Tomato,28.0,1.2,28.0,28-28
46593,18.0,63.4,51.6,Loamy,Potato,10.0,26.0,26.0,10-26-26
9125,28.2,52.9,39.3,Loamy,Groundnut,18.1,0.8,47.5,DAP
12842,29.4,53.1,40.3,Sandy,Groundnut,19.2,0.1,46.4,DAP
15827,25.4,71.2,38.0,Silty,Tomato,28.0,3.7,28.0,28-28
49690,22.7,71.6,55.0,Silty,Tomato,10.0,26.0,26.0,10-26-26
18252,22.3,71.1,47.2,Loamy,Onion,28.0,1.9,28.0,28-28
31701,27.4,62.4,36.5,Sandy,Rice,20.0,2.7,20.0,20-20
15975,28.4,62.7,47.1,Silty,Onion,28.0,3.0,28.0,28-28
14114,26.4,51.6,42.1,Loamy,Groundnut,19.2,0.8,47.0,DAP
43459,21.5,66.0,56.4,Silty,Tomato,10.0,26.0,26.0,10-26-26
38965,23.1,57.0,49.0,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
43840,23.7,78.3,41.2,Silty,Tomato,10.0,26.0,26.0,10-26-26
44350,18.1,75.4,58.0,Silty,Potato,10.0,26.0,26.0,10-26-26
26939,18.7,78.0,50.9,Loamy,Flowers,17.0,17.0,17.0,17-17-17
9500,20.1,64.3,49.1,Loamy,Groundnut,19.1,0.1,47.5,DAP
30412,33.9,63.4,40.9,Clayey,Wheat,20.0,0.0,20.0,20-20
2708,31.1,74.4,46.3,Clayey,Wheat,48.6,3.0,3.0,Urea
29529,31.9,50.8,34.3,Sandy,Wheat,20.0,0.8,20.0,20-20
47668,18.3,68.3,48.1,Loamy,Potato,10.0,26.0,26.0,10-26-26
32388,32.5,54.9,41.9,Clayey,Rice,20.0,1.8,20.0,20-20
49481,26.0,75.5,54.4,Loamy,Tomato,10.0,26.0,26.0,10-26-26
44258,27.6,70.4,45.4,Silty,Tomato,10.0,26.0,26.0,10-26-26
33394,25.1,62.2,38.1,Clayey,Wheat,20.0,3.7,20.0,20-20
22244,35.6,71.5,47.6,Clayey,Flowers,30.8,13.2,12.9,17-17-17
1922,28.2,76.4,40.2,Clayey,Maize,43.1,4.6,2.9,Urea
46400,22.4,72.2,51.4,Silty,Potato,10.0,26.0,26.0,10-26-26
25225,22.8,68.1,52.2,Loamy,Fruits,17.0,17.0,17.0,17-17-17
16263,31.8,63.9,37.9,Loamy,Tomato,28.0,3.6,28.0,28-28
42703,24.7,62.3,46.3,Loamy,Cotton,14.0,14.0,35.0,14-35-14
13331,22.1,58.9,46.5,Loamy,Cotton,19.3,0.6,47.6,DAP
47759,24.7,67.8,51.4,Silty,Chilli,10.0,26.0,26.0,10-26-26
14491,26.4,74.2,53.0,Loamy,Tomato,28.0,2.5,28.0,28-28
34771,27.0,65.6,37.8,Sandy,Rice,20.0,4.4,20.0,20-20
3965,29.5,61.6,45.2,Loamy,Maize,43.7,4.7,4.4,Urea
2856,28.2,79.4,53.4,Loamy,Wheat,42.8,1.4,0.5,Urea
6627,25.8,74.5,59.6,Loamy,Wheat,47.7,1.9,4.0,Urea
12399,20.6,63.0,47.4,Sandy,Cotton,19.1,1.5,47.1,DAP
10199,24.4,69.9,30.2,Sandy,Groundnut,19.8,0.4,46.4,DAP
15206,30.5,56.4,50.9,Loamy,Potato,28.0,1.5,28.0,28-28
13086,22.4,56.8,43.4,Loamy,Cotton,19.3,1.9,46.8,DAP
21618,20.0,61.0,50.1,Silty,Flowers,17.0,17.0,17.0,17-17-17
48385,25.2,67.7,42.0,Loamy,Potato,10.0,26.0,26.0,10-26-26
15221,31.4,68.0,45.6,Silty,Tomato,28.0,4.2,28.0,28-28
1528,34.7,78.5,55.9,Loamy,Maize,40.9,4.4,3.6,Urea
14799,26.9,63.0,48.2,Silty,Potato,28.0,3.6,28.0,28-28
18388,30.9,57.0,49.3,Silty,Tomato,28.0,2.9,28.0,28-28
23693,18.6,78.5,59.8,Silty,Fruits,17.0,17.0,17.0,17-17-17
36699,25.8,67.7,36.1,Loamy,Cotton,14.0,14.0,35.0,14-35-14
49151,27.6,79.2,59.1,Silty,Chilli,10.0,26.0,26.0,10-26-26
41882,27.3,69.8,40.2,Loamy,Cotton,14.0,14.0,35.0,14-35-14
41873,28.2,61.3,53.0,Loamy,Cotton,14.0,14.0,35.0,14-35-14
15489,27.7,60.8,49.9,Silty,Tomato,28.0,2.7,28.0,28-28
13640,27.6,66.2,37.1,Sandy,Sugarcane,18.6,0.4,47.1,DAP
9090,20.0,50.0,44.8,Sandy,Cotton,19.7,1.9,47.0,DAP
29615,28.1,69.8,48.5,Clayey,Wheat,20.0,4.2,20.0,20-20
34461,28.5,62.0,43.8,Clayey,Wheat,20.0,4.2,20.0,20-20
47760,19.7,71.9,44.8,Loamy,Chilli,10.0,26.0,26.0,10-26-26
24446,26.7,62.5,44.1,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
13618,22.3,61.7,38.3,Loamy,Cotton,18.9,1.4,47.8,DAP
14944,27.9,62.7,50.7,Loamy,Potato,28.0,0.0,28.0,28-28
6240,18.3,88.4,41.4,Silty,Flowers,8.2,6.6,21.2,Urea
38775,30.8,61.6,23.6,Silty,Chilli,18.5,16.9,19.3,14-35-14
42098,26.7,59.8,52.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
35851,25.4,56.5,45.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
10602,37.5,43.3,52.5,Sandy,Cotton,13.7,4.6,47.8,DAP
2765,30.5,77.7,54.3,Loamy,Rice,44.4,4.1,2.3,Urea
19384,24.3,64.9,54.8,Silty,Potato,28.0,0.1,28.0,28-28
46617,20.6,63.0,46.2,Silty,Potato,10.0,26.0,26.0,10-26-26
11449,28.2,52.7,40.0,Loamy,Sugarcane,18.2,1.4,47.6,DAP
29863,32.2,53.3,43.9,Sandy,Rice,20.0,1.5,20.0,20-20
7575,25.3,57.5,48.5,Sandy,Sugarcane,19.2,1.8,46.4,DAP
23013,21.1,60.5,44.3,Loamy,Fruits,17.0,17.0,17.0,17-17-17
48767,22.7,70.5,56.6,Silty,Tomato,10.0,26.0,26.0,10-26-26
7743,16.3,85.7,67.0,Loamy,Groundnut,21.9,3.3,16.1,DAP
49262,21.0,77.6,46.5,Loamy,Potato,10.0,26.0,26.0,10-26-26
46014,22.8,78.5,56.0,Silty,Potato,10.0,26.0,26.0,10-26-26
12886,22.8,60.2,34.4,Loamy,Groundnut,19.6,0.0,47.5,DAP
47075,23.2,72.8,42.5,Loamy,Tomato,10.0,26.0,26.0,10-26-26
22867,19.8,77.8,58.6,Silty,Fruits,17.0,17.0,17.0,17-17-17
7994,28.6,65.5,31.4,Sandy,Cotton,18.2,1.3,47.8,DAP
39223,25.6,59.5,50.4,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
20497,25.9,73.5,36.1,Silty,Potato,28.0,3.4,28.0,28-28
15343,26.8,56.7,38.1,Silty,Potato,28.0,2.2,28.0,28-28
20732,29.1,44.1,53.7,Sandy,Vegetables,36.3,16.7,36.6,28-28
45283,25.0,70.3,56.1,Loamy,Potato,10.0,26.0,26.0,10-26-26
45846,21.2,66.3,48.8,Loamy,Tomato,10.0,26.0,26.0,10-26-26
17121,25.3,61.5,54.4,Silty,Onion,28.0,2.4,28.0,28-28
32901,33.3,69.7,34.1,Clayey,Wheat,20.0,2.2,20.0,20-20
38816,28.4,64.0,53.6,Loamy,Cotton,14.0,14.0,35.0,14-35-14
44341,21.7,70.7,53.8,Loamy,Tomato,10.0,26.0,26.0,10-26-26
40922,26.8,56.4,41.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
24739,24.4,73.6,55.5,Loamy,Flowers,17.0,17.0,17.0,17-17-17
37379,20.3,61.4,37.1,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
10125,23.6,50.8,34.4,Sandy,Sugarcane,19.2,1.7,48.0,DAP
10187,25.7,50.4,39.8,Loamy,Sugarcane,19.5,0.7,46.4,DAP
30211,30.2,61.8,40.4,Clayey,Rice,20.0,3.9,20.0,20-20
43182,23.3,62.2,52.2,Loamy,Chilli,10.0,26.0,26.0,10-26-26
31036,28.5,68.2,30.3,Sandy,Wheat,20.0,4.7,20.0,20-20
31903,33.8,64.5,39.7,Clayey,Rice,20.0,3.0,20.0,20-20
14628,29.3,56.9,52.5,Loamy,Potato,28.0,4.4,28.0,28-28
46755,24.4,68.7,48.2,Silty,Chilli,10.0,26.0,26.0,10-26-26
6505,27.9,67.8,59.5,Loamy,Maize,48.8,4.4,4.7,Urea
21367,22.2,59.3,52.1,Silty,Potato,28.0,2.3,28.0,28-28
40016,29.3,55.4,46.3,Loamy,Cotton,14.0,14.0,35.0,14-35-14
13333,23.9,57.0,41.0,Loamy,Groundnut,19.5,0.9,46.7,DAP
37671,27.3,56.2,35.3,Loamy,Cotton,14.0,14.0,35.0,14-35-14
27268,24.2,78.1,41.4,Loamy,Flowers,17.0,17.0,17.0,17-17-17
4221,26.8,65.6,43.5,Loamy,Rice,45.8,4.3,1.7,Urea
2546,30.9,65.9,58.1,Loamy,Maize,45.3,0.6,0.0,Urea
1483,32.7,66.5,54.8,Clayey,Rice,42.5,3.2,3.7,Urea
36317,21.4,68.7,36.2,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
23126,18.6,72.4,56.2,Silty,Fruits,17.0,17.0,17.0,17-17-17
23848,19.5,66.3,59.4,Loamy,Fruits,17.0,17.0,17.0,17-17-17
43712,19.8,72.9,47.0,Silty,Potato,10.0,26.0,26.0,10-26-26
11923,24.6,57.0,41.0,Loamy,Cotton,19.1,0.4,47.5,DAP
36814,20.6,66.0,37.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
29848,30.2,68.7,37.0,Clayey,Rice,20.0,2.6,20.0,20-20
27015,24.5,77.8,48.3,Loamy,Flowers,17.0,17.0,17.0,17-17-17
2951,25.8,63.5,45.2,Loamy,Wheat,44.8,3.2,0.3,Urea
7511,28.7,68.7,35.3,Loamy,Sugarcane,19.6,0.3,47.4,DAP
48049,25.4,60.3,59.2,Silty,Potato,10.0,26.0,26.0,10-26-26
37341,27.1,62.8,50.6,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
38108,26.7,73.2,51.7,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
16156,24.1,64.2,51.0,Loamy,Potato,28.0,0.2,28.0,28-28
19368,26.0,59.9,51.8,Loamy,Tomato,28.0,0.4,28.0,28-28
22158,22.2,64.0,52.7,Silty,Fruits,17.0,17.0,17.0,17-17-17
39077,21.7,74.5,35.2,Loamy,Cotton,14.0,14.0,35.0,14-35-14
49242,26.8,66.6,45.8,Silty,Chilli,10.0,26.0,26.0,10-26-26
22246,24.2,42.9,41.5,Silty,Maize,32.0,47.9,23.5,17-17-17
22775,21.3,69.6,45.7,Silty,Vegetables,17.0,17.0,17.0,17-17-17
38982,25.3,71.5,37.2,Loamy,Cotton,14.0,14.0,35.0,14-35-14
26913,25.1,77.9,46.7,Silty,Flowers,17.0,17.0,17.0,17-17-17
3015,25.7,62.0,46.6,Clayey,Rice,45.4,3.3,0.6,Urea
8635,27.7,55.6,38.7,Sandy,Sugarcane,18.2,0.2,46.7,DAP
28460,27.5,67.7,47.1,Silty,Vegetables,17.0,17.0,17.0,17-17-17
33875,29.8,62.5,35.6,Sandy,Wheat,20.0,1.9,20.0,20-20
17147,31.1,72.8,35.7,Silty,Onion,28.0,0.8,28.0,28-28
26157,21.7,65.8,45.3,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
35861,25.9,55.5,37.6,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
13242,25.4,68.1,34.7,Sandy,Sugarcane,19.0,0.2,47.9,DAP
1281,27.6,72.3,58.9,Clayey,Maize,43.4,1.3,0.8,Urea
40559,23.0,57.1,44.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
19835,29.8,74.4,39.6,Silty,Potato,28.0,4.4,28.0,28-28
3820,26.8,69.8,49.9,Loamy,Rice,46.8,0.5,1.9,Urea
16808,23.1,68.5,37.8,Silty,Potato,28.0,1.5,28.0,28-28
42411,26.8,72.5,53.9,Sandy,Cotton,14.0,14.0,35.0,14-35-14
43076,27.5,66.7,44.9,Loamy,Tomato,10.0,26.0,26.0,10-26-26
18489,27.7,62.4,54.5,Loamy,Potato,28.0,1.7,28.0,28-28
2293,30.4,60.3,45.0,Clayey,Maize,48.1,3.6,0.4,Urea
40269,20.4,66.7,42.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
16503,25.7,63.5,38.1,Loamy,Potato,28.0,0.6,28.0,28-28
31151,25.1,66.8,42.9,Sandy,Wheat,20.0,3.0,20.0,20-20
2974,34.2,78.0,47.6,Clayey,Rice,46.5,0.2,2.4,Urea
15266,25.1,58.0,48.5,Silty,Potato,28.0,1.7,28.0,28-28
45449,18.1,73.3,41.5,Silty,Tomato,10.0,26.0,26.0,10-26-26
13071,20.1,54.8,47.4,Loamy,Groundnut,18.9,1.6,46.5,DAP
23756,21.7,62.6,59.3,Loamy,Fruits,17.0,17.0,17.0,17-17-17
28178,22.2,61.8,40.6,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
27078,20.9,49.7,55.3,Silty,Wheat,47.6,37.3,9.6,17-17-17
48879,22.3,75.6,41.9,Silty,Potato,10.0,26.0,26.0,10-26-26
6046,27.7,63.7,45.6,Clayey,Wheat,45.4,2.7,1.4,Urea
47498,18.1,75.1,46.5,Loamy,Tomato,10.0,26.0,26.0,10-26-26
28056,21.5,65.8,44.8,Silty,Vegetables,17.0,17.0,17.0,17-17-17
17669,27.5,56.0,53.1,Silty,Onion,28.0,0.8,28.0,28-28
12080,28.3,63.8,43.6,Sandy,Cotton,18.1,2.0,47.4,DAP
34090,28.1,64.2,44.1,Sandy,Rice,20.0,4.4,20.0,20-20
25491,18.6,66.2,41.4,Loamy,Fruits,17.0,17.0,17.0,17-17-17
44956,23.5,60.1,55.8,Loamy,Potato,10.0,26.0,26.0,10-26-26
30452,33.8,61.6,44.0,Sandy,Rice,20.0,0.8,20.0,20-20
46652,20.5,69.8,50.3,Loamy,Tomato,10.0,26.0,26.0,10-26-26
23943,18.9,68.2,58.0,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
9364,28.0,67.3,30.9,Loamy,Sugarcane,19.5,0.2,47.6,DAP
34214,31.5,53.0,31.3,Sandy,Wheat,20.0,3.5,20.0,20-20
24697,27.1,72.1,57.0,Silty,Flowers,17.0,17.0,17.0,17-17-17
11470,21.3,51.3,41.4,Loamy,Groundnut,18.6,0.5,46.7,DAP
36031,24.7,61.9,44.5,Loamy,Cotton,14.0,14.0,35.0,14-35-14
28613,26.1,56.7,39.0,Sandy,Wheat,20.0,3.2,20.0,20-20
1839,30.5,65.1,53.4,Clayey,Rice,49.2,3.7,2.2,Urea
17903,31.8,55.4,46.9,Silty,Onion,28.0,0.9,28.0,28-28
2342,32.4,74.9,50.0,Loamy,Wheat,48.3,1.6,2.7,Urea
15866,23.6,55.7,55.0,Silty,Tomato,28.0,1.1,28.0,28-28
8185,20.6,69.0,46.9,Sandy,Sugarcane,19.3,1.6,47.7,DAP
9351,26.2,55.0,33.5,Sandy,Sugarcane,18.3,1.8,47.9,DAP
33259,30.3,53.8,33.8,Clayey,Wheat,20.0,1.9,20.0,20-20
45399,21.1,72.0,46.7,Silty,Chilli,10.0,26.0,26.0,10-26-26
8874,23.1,59.0,46.3,Loamy,Groundnut,19.1,0.6,47.1,DAP
30515,27.6,68.6,44.4,Sandy,Wheat,20.0,4.0,20.0,20-20
42022,26.1,60.4,54.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
3314,29.5,66.6,46.3,Loamy,Rice,46.7,4.8,4.6,Urea
19349,26.0,63.4,52.5,Silty,Onion,28.0,3.4,28.0,28-28
26033,21.3,75.3,44.9,Loamy,Fruits,17.0,17.0,17.0,17-17-17
32788,25.6,56.8,40.3,Clayey,Rice,20.0,3.2,20.0,20-20
41579,28.3,60.7,50.9,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
32893,31.3,50.7,36.4,Sandy,Rice,20.0,2.3,20.0,20-20
15491,28.2,60.3,36.4,Silty,Onion,28.0,0.2,28.0,28-28
47413,20.8,75.9,41.6,Silty,Tomato,10.0,26.0,26.0,10-26-26
26865,25.2,75.6,45.7,Loamy,Flowers,17.0,17.0,17.0,17-17-17
3428,34.5,73.0,55.4,Loamy,Wheat,48.9,4.3,1.7,Urea
38610,22.3,71.1,40.4,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
22976,27.1,77.8,49.0,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
7396,24.4,54.6,48.1,Loamy,Groundnut,18.6,1.0,46.2,DAP
32430,26.9,58.2,44.5,Clayey,Rice,20.0,2.9,20.0,20-20
22110,21.0,66.3,47.7,Silty,Flowers,17.0,17.0,17.0,17-17-17
39286,28.3,62.5,45.0,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
32339,31.0,64.1,40.6,Clayey,Rice,20.0,4.1,20.0,20-20
40818,21.8,57.2,47.0,Loamy,Cotton,14.0,14.0,35.0,14-35-14
30719,24.0,46.0,23.9,Silty,Sugarcane,2.1,49.1,25.7,20-20
42458,29.7,66.8,43.5,Loamy,Cotton,14.0,14.0,35.0,14-35-14
34128,31.2,69.2,31.9,Sandy,Wheat,20.0,3.1,20.0,20-20
12094,26.1,57.8,40.4,Loamy,Cotton,19.9,0.9,47.6,DAP
19999,31.8,61.2,51.4,Silty,Onion,28.0,2.5,28.0,28-28
13941,25.4,50.7,33.2,Loamy,Groundnut,19.2,0.7,47.5,DAP
44613,21.9,69.0,58.8,Silty,Tomato,10.0,26.0,26.0,10-26-26
25962,25.1,67.0,48.9,Loamy,Flowers,17.0,17.0,17.0,17-17-17
45228,27.6,70.1,50.3,Silty,Tomato,10.0,26.0,26.0,10-26-26
34921,31.7,59.3,37.1,Clayey,Wheat,20.0,2.1,20.0,20-20
36101,26.4,69.2,47.0,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
11431,21.3,52.7,41.8,Loamy,Cotton,19.0,0.9,47.3,DAP
4499,37.0,72.4,64.5,Clayey,Sugarcane,45.7,20.8,42.1,Urea
36593,25.6,57.7,41.5,Sandy,Cotton,14.0,14.0,35.0,14-35-14
6495,26.8,65.9,57.5,Clayey,Wheat,41.9,0.6,4.1,Urea
3235,29.7,68.9,50.0,Loamy,Wheat,45.1,2.7,3.2,Urea
38268,21.4,72.2,35.8,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
39314,29.0,58.0,44.9,Sandy,Cotton,14.0,14.0,35.0,14-35-14
48523,23.5,67.5,46.8,Silty,Chilli,10.0,26.0,26.0,10-26-26
20091,28.1,61.1,52.6,Loamy,Potato,28.0,1.8,28.0,28-28
24807,21.9,69.5,46.7,Silty,Flowers,17.0,17.0,17.0,17-17-17
21202,28.9,68.6,52.4,Silty,Onion,28.0,0.4,28.0,28-28
44431,21.9,77.2,40.7,Silty,Potato,10.0,26.0,26.0,10-26-26
14350,31.4,56.7,35.5,Loamy,Tomato,28.0,1.0,28.0,28-28
15520,28.8,62.4,47.1,Silty,Onion,28.0,2.5,28.0,28-28
4775,30.9,78.7,59.1,Clayey,Maize,41.2,3.0,3.8,Urea
28493,26.1,62.2,57.4,Silty,Flowers,17.0,17.0,17.0,17-17-17
3875,34.2,67.5,43.3,Loamy,Rice,49.9,3.2,2.7,Urea
18700,29.6,55.3,43.4,Silty,Tomato,28.0,0.5,28.0,28-28
37403,22.3,64.3,40.7,Sandy,Cotton,14.0,14.0,35.0,14-35-14
23498,19.1,71.5,49.2,Silty,Vegetables,17.0,17.0,17.0,17-17-17
6286,21.8,74.1,28.6,Silty,Onion,0.5,49.1,28.0,Urea
